ads_type,agency,agency_name,area,bedrooms,city,description,is_available,land_surface,origin,others,photos,postal_code,price,property_type,public_url,rooms,site_id,title,url,website
,True,Immonot,70,3,Darnétal,"Maison à vendre Darnétal centre ville : maison à colombages, rénovée récemment. Entrée sur pièce de vie ouverte donnant sur cour / terrasse bien exposée. Premier étage pour les parents ! Palier desservant chambre, salle de bains et buanderie / dressing. Deuxième étage : les enfants et les deux chambres.

",True,56,"{'spider': 'immonot', 'added_from': 'SCRAPY', 'ref': 'https://www.immonot.com/immobilier/tout/immobilier-notaire-p-3.html', 'departement': None, 'offer_type': None, 'page_index': 3, 'date': datetime.datetime(2022, 5, 26, 18, 38, 15, 355074)}","{'assets': ['DPE E 284', 'GES B 9', 'Surface habitable 70 m 2 Surface terrain 56 m 2 Pièces 4 Chambres 3 Chauffage Electrique Référence 160', 'Surface habitable 70 m 2', 'Surface terrain 56 m 2', 'Pièces 4', 'Chambres 3', 'Chauffage Electrique']}","//cdn-immonot.notariat.services/vignette-375/jpg/l800223793_1643193291494_1/maison-a-vendre-darnetal-76160-seine-maritime-160000-euros-160-002.jpg,//cdn-immonot.notariat.services/vignette-375/jpg/l800223793_1643193296139_8/maison-a-vendre-darnetal-76160-seine-maritime-160000-euros-160-007.jpg,//cdn-immonot.notariat.services/vignette-375/jpg/l800223793_1643193296847_9/maison-a-vendre-darnetal-76160-seine-maritime-160000-euros-160-008.jpg,//cdn-immonot.notariat.services/vignette-375/jpg/l800223793_1643193291892_2/maison-a-vendre-darnetal-76160-seine-maritime-160000-euros-160-001.jpg,//cdn-immonot.notariat.services/vignette-375/jpg/l800223793_1643193295343_6/maison-a-vendre-darnetal-76160-seine-maritime-160000-euros-160-005.jpg,//cdn-immonot.notariat.services/vignette-375/jpg/l800223793_1643193295728_7/maison-a-vendre-darnetal-76160-seine-maritime-160000-euros-160-006.jpg,//cdn-immonot.notariat.services/vignette-375/jpg/l800223793_1643193292310_3/maison-a-vendre-darnetal-76160-seine-maritime-160000-euros-160-003.jpg,//cdn-immonot.notariat.services/vignette-375/jpg/l800223793_1643193297310_10/maison-a-vendre-darnetal-76160-seine-maritime-160000-euros-160-009.jpg,//cdn-immonot.notariat.services/vignette-375/jpg/l800223793_1643193294282_4/maison-a-vendre-darnetal-76160-seine-maritime-160000-euros-160-004.jpg",76160,160000,,https://www.immonot.com/annonce-immobiliere/l800223793/achat-maison-a-vendre-darnetal-seine-maritime.html,4,l800223793,"Maison à vendre à Darnétal en Seine-Maritime (76160), ref:160",https://www.immonot.com/annonce-immobiliere/l800223793/achat-maison-a-vendre-darnetal-seine-maritime.html,www.immonot.com
,True,Immonot,110,3,Bruges,"BRUGES ( 33520) -14 rue Paul Verlaine- A VENDRE en Vente Notariale Interactive (systéme d 'appel d 'offres en ligne sur le site 36h immo)- Sur 431 m2 env de terrain -Maison T5 à rénover - mitoyenne d  ...



https://www.36h-immo.com/annonce/17656/vente-interactive-enchere-maison-bruges-gironde.html",True,,"{'spider': 'immonot', 'added_from': 'SCRAPY', 'ref': 'https://www.immonot.com/immobilier/tout/immobilier-notaire-p-3.html', 'departement': None, 'offer_type': None, 'page_index': 3, 'date': datetime.datetime(2022, 5, 26, 18, 38, 15, 355074)}","{'assets': ['DPE E 285', 'GES E 62', 'Surface habitable 110 m 2 Pièces 5 Chambres 3 Chauffage Gaz Référence 971 VNI BRUGES', 'Surface habitable 110 m 2', 'Pièces 5', 'Chambres 3', 'Chauffage Gaz']}","https://cdn-36h.notariat.services/vignette-375/jpg/0000011547_17656_undefined_1652791951565/17656_1.jpg,https://cdn-36h.notariat.services/vignette-375/jpg/0000011547_17656_undefined_1652791949864/17656_3.jpg,https://cdn-36h.notariat.services/vignette-375/jpg/0000011547_17656_undefined_1652791951087/17656_2.jpg",33520,258000,,https://www.immonot.com/annonce-immobiliere/36h-17656/achat-maison-a-vendre-aux-encheres-bruges-gironde.html,5,36h-17656,"Maison à vendre à Bruges en Gironde (33520), ref:971 VNI BRUGES",https://www.immonot.com/annonce-immobiliere/36h-17656/achat-maison-a-vendre-aux-encheres-bruges-gironde.html,www.immonot.com
,True,Immonot,86,2,Brest,"Appartement à vendre à Brest dans le Finistère (29), Quartier Jean Jaurès, hyper centre.
Au 1er étage d'une petite copropriété, au calme, type 4  de 86 m2  se composant :
- un salon-séjour lumineux ...



https://www.36h-immo.com/annonce/17601/vente-interactive-enchere-appartement-brest-finistère.html",True,,"{'spider': 'immonot', 'added_from': 'SCRAPY', 'ref': 'https://www.immonot.com/immobilier/tout/immobilier-notaire-p-3.html', 'departement': None, 'offer_type': None, 'page_index': 3, 'date': datetime.datetime(2022, 5, 26, 18, 38, 15, 355074)}","{'assets': ['DPE D 187', 'GES E 43', 'Surface habitable 86,24 m 2 Pièces 4 Chambres 2 Chauffage Gaz Référence 36h22067', 'Surface habitable 86,24 m 2', 'Pièces 4', 'Chambres 2', 'Chauffage Gaz']}","https://cdn-36h.notariat.services/vignette-375/jpg/87601_17601_undefined_1651733674259/17601_3.jpg,https://cdn-36h.notariat.services/vignette-375/jpg/87601_17601_undefined_1651733644374/17601_2.jpg,https://cdn-36h.notariat.services/vignette-375/jpg/87601_17601_undefined_1651066076659/17601_1.jpg",29200,183300,,https://www.immonot.com/annonce-immobiliere/36h-17601/achat-appartement-a-vendre-aux-encheres-brest-finistere.html,4,36h-17601,"Appartement à vendre à Brest dans le Finistère (29200), ref:36h22067",https://www.immonot.com/annonce-immobiliere/36h-17601/achat-appartement-a-vendre-aux-encheres-brest-finistere.html,www.immonot.com
,True,Immonot,164,3,Charbonnières,"Bourg de CHARBONNIERES (28330), maison à rénover comprenant :
Au rez-de-chaussée : entrée sur pièce de vie (54m²), cuisine à refaire problème d'infiltration (11.20m²), WC (0.83m²).
Au premier étage : palier (1.65m²), chambre 1 (18.32m²), dégagement (7.82m²), chambre 2 (12.47m²), salle de bains (12.52m²), WC (2.03m²).
Au deuxième : chambre parentale avec baignoire et WC séparé (42.60m²).
Extérieur : terrain non attenant.
Pas de système d'assainissement (document explicatif avec la mairie).

",True,332,"{'spider': 'immonot', 'added_from': 'SCRAPY', 'ref': 'https://www.immonot.com/immobilier/tout/immobilier-notaire-p-3.html', 'departement': None, 'offer_type': None, 'page_index': 3, 'date': datetime.datetime(2022, 5, 26, 18, 38, 15, 355074)}","{'assets': ['Surface habitable 164 m 2 Surface terrain 332 m 2 Pièces 4 Chambres 3 Taxe foncière 513.0 Référence 201005', 'Surface habitable 164 m 2', 'Surface terrain 332 m 2', 'Pièces 4', 'Chambres 3', 'Taxe foncière 513.0']}","//cdn-immonot.notariat.services/vignette-375/jpg/w16031935993152218_1603193622193/maison-a-vendre-charbonnieres-28330-eure-et-loir-90100-euros-201005-002.jpg,//cdn-immonot.notariat.services/vignette-375/jpg/w16031935993152218_1603193624386/maison-a-vendre-charbonnieres-28330-eure-et-loir-90100-euros-201005-005.jpg,//cdn-immonot.notariat.services/vignette-375/jpg/w16031935993152218_1603193688022/maison-a-vendre-charbonnieres-28330-eure-et-loir-90100-euros-201005-003.jpg,//cdn-immonot.notariat.services/vignette-375/jpg/w16031935993152218_1603193627317/maison-a-vendre-charbonnieres-28330-eure-et-loir-90100-euros-201005-006.jpg,//cdn-immonot.notariat.services/vignette-375/jpg/w16031935993152218_1603193623831/maison-a-vendre-charbonnieres-28330-eure-et-loir-90100-euros-201005-004.jpg,//cdn-immonot.notariat.services/vignette-375/jpg/w16031935993152218_1603193630671/maison-a-vendre-charbonnieres-28330-eure-et-loir-90100-euros-201005-008.jpg,//cdn-immonot.notariat.services/vignette-375/jpg/w16031935993152218_1603193629920/maison-a-vendre-charbonnieres-28330-eure-et-loir-90100-euros-201005-001.jpg,//cdn-immonot.notariat.services/vignette-375/jpg/w16031935993152218_1603193628768/maison-a-vendre-charbonnieres-28330-eure-et-loir-90100-euros-201005-007.jpg",28330,90100,,https://www.immonot.com/annonce-immobiliere/0000011241__w16031935993152218/achat-maison-a-vendre-charbonnieres-eure-et-loir.html,4,w16031935993152218,"Maison rurale à vendre à Charbonnières dans l'Eure-et-Loir (28330), ref:201005",https://www.immonot.com/annonce-immobiliere/0000011241__w16031935993152218/achat-maison-a-vendre-charbonnieres-eure-et-loir.html,www.immonot.com
,True,Immonot,83,3,Bruay-la-Buissière,"Maison résidence 3 ch Garage
Belle maison de résidence en quartier calme,
offrant un salon séjour avec cheminée de feu de bois, une cuisine, 3 chambres et une salle de bain.
Sous-sol complet et garage
Bon état général, toiture vérifiée et nettoyée en 2020
Isolation concluante, classification DPE en D
Chaudière gaz à condensation
TT à l'égout
Décoration éventuelle à voir, pas de gros travaux,
Bon investissement
Rapport prix / prestation intéressant.
Cadastrée sur 324 m²
Terrain clos avec pelouse
Surface de la maison environ 83 m²
- Montant estimé des dépenses annuelles d'énergie pour un usage standard : Entre 990 € et 1380 € par an. Prix moyens des énergies indexés au 1er janvier 2021 (abonnement compris)

",True,324,"{'spider': 'immonot', 'added_from': 'SCRAPY', 'ref': 'https://www.immonot.com/immobilier/tout/immobilier-notaire-p-3.html', 'departement': None, 'offer_type': None, 'page_index': 3, 'date': datetime.datetime(2022, 5, 26, 18, 38, 15, 355074)}","{'assets': ['DPE D 170', 'GES D 36', 'Surface habitable 83 m 2 Surface terrain 324 m 2 Pièces 4 Chambres 3 Référence 21/2175', 'Surface habitable 83 m 2', 'Surface terrain 324 m 2', 'Pièces 4', 'Chambres 3']}","//cdn-immonot.notariat.services/vignette-375/jpg/62036-102464_1653558082411_7/maison-a-vendre-bruay-la-buissiere-62700-pas-de-calais-143000-euros-212175-007.jpg,//cdn-immonot.notariat.services/vignette-375/jpg/62036-102464_1653558244458_12/maison-a-vendre-bruay-la-buissiere-62700-pas-de-calais-143000-euros-212175-012.jpg,//cdn-immonot.notariat.services/vignette-375/jpg/62036-102464_1653558031809_2/maison-a-vendre-bruay-la-buissiere-62700-pas-de-calais-143000-euros-212175-002.jpg,//cdn-immonot.notariat.services/vignette-375/jpg/62036-102464_1653558194277_10/maison-a-vendre-bruay-la-buissiere-62700-pas-de-calais-143000-euros-212175-010.jpg,//cdn-immonot.notariat.services/vignette-375/jpg/62036-102464_1653558045538_3/maison-a-vendre-bruay-la-buissiere-62700-pas-de-calais-143000-euros-212175-003.jpg,//cdn-immonot.notariat.services/vignette-375/jpg/62036-102464_1653558373740_16/maison-a-vendre-bruay-la-buissiere-62700-pas-de-calais-143000-euros-212175-016.jpg,//cdn-immonot.notariat.services/vignette-375/jpg/62036-102464_1653558055103_4/maison-a-vendre-bruay-la-buissiere-62700-pas-de-calais-143000-euros-212175-004.jpg,//cdn-immonot.notariat.services/vignette-375/jpg/62036-102464_1653558020698_1/maison-a-vendre-bruay-la-buissiere-62700-pas-de-calais-143000-euros-212175-001.jpg,//cdn-immonot.notariat.services/vignette-375/jpg/62036-102464_1653558270846_13/maison-a-vendre-bruay-la-buissiere-62700-pas-de-calais-143000-euros-212175-013.jpg,//cdn-immonot.notariat.services/vignette-375/jpg/62036-102464_1653558304048_14/maison-a-vendre-bruay-la-buissiere-62700-pas-de-calais-143000-euros-212175-014.jpg,//cdn-immonot.notariat.services/vignette-375/jpg/62036-102464_1653558338131_15/maison-a-vendre-bruay-la-buissiere-62700-pas-de-calais-143000-euros-212175-015.jpg,//cdn-immonot.notariat.services/vignette-375/jpg/62036-102464_1653558072452_6/maison-a-vendre-bruay-la-buissiere-62700-pas-de-calais-143000-euros-212175-006.jpg,//cdn-immonot.notariat.services/vignette-375/jpg/62036-102464_1653558166859_9/maison-a-vendre-bruay-la-buissiere-62700-pas-de-calais-143000-euros-212175-009.jpg,//cdn-immonot.notariat.services/vignette-375/jpg/62036-102464_1653558155565_8/maison-a-vendre-bruay-la-buissiere-62700-pas-de-calais-143000-euros-212175-008.jpg,//cdn-immonot.notariat.services/vignette-375/jpg/62036-102464_1653558063240_5/maison-a-vendre-bruay-la-buissiere-62700-pas-de-calais-143000-euros-212175-005.jpg,//cdn-immonot.notariat.services/vignette-375/jpg/62036-102464_1653558215315_11/maison-a-vendre-bruay-la-buissiere-62700-pas-de-calais-143000-euros-212175-011.jpg",62700,143000,,https://www.immonot.com/annonce-immobiliere/62036-102464/achat-maison-a-vendre-bruay-la-buissiere-pas-de-calais.html,4,62036-102464,"Maison à vendre à Bruay-la-Buissière dans le Pas-de-Calais (62700), ref:21/2175",https://www.immonot.com/annonce-immobiliere/62036-102464/achat-maison-a-vendre-bruay-la-buissiere-pas-de-calais.html,www.immonot.com
,True,Immonot,131,4,Orléans,"Maison à vendre à Orléans dans le Loiret (45) : venez découvrir cette maison T6 de 131 m², située à Orléans (45000) quartier du parc Pasteur. Elle est agencée comme suit : quatre chambres. Elle est au ...



https://www.36h-immo.com/annonce/17589/vente-interactive-enchere-maison-orleans-loiret.html",True,,"{'spider': 'immonot', 'added_from': 'SCRAPY', 'ref': 'https://www.immonot.com/immobilier/tout/immobilier-notaire-p-3.html', 'departement': None, 'offer_type': None, 'page_index': 3, 'date': datetime.datetime(2022, 5, 26, 18, 38, 15, 355074)}","{'assets': ['DPE F 414', 'GES F 92', 'Surface habitable 131 m 2 Pièces 6 Chambres 4 Chauffage Gaz Référence 45009-G13', 'Surface habitable 131 m 2', 'Pièces 6', 'Chambres 4', 'Chauffage Gaz']}","https://cdn-36h.notariat.services/vignette-375/jpg/0000012294_17589_undefined_1650475089714/17589_3.jpg,https://cdn-36h.notariat.services/vignette-375/jpg/0000012294_17589_undefined_1650475096037/17589_2.jpg,https://cdn-36h.notariat.services/vignette-375/jpg/0000012294_17589_undefined_1650475098053/17589_1.jpg",45000,475000,,https://www.immonot.com/annonce-immobiliere/36h-17589/achat-maison-a-vendre-aux-encheres-orleans-loiret.html,6,36h-17589,"Maison à vendre à Orléans dans le Loiret (45000), ref:45009-G13",https://www.immonot.com/annonce-immobiliere/36h-17589/achat-maison-a-vendre-aux-encheres-orleans-loiret.html,www.immonot.com
,True,Immonot,85,3,Louviers,"Cette maison se situe à proximité du centre ville de Louviers, proche de toutes les commodités. Elle se compose : d'une entrée, une cuisine aménagée, un séjour-salon. Au premier étage, un palier desservant deux chambres et une salle de bain. Au deuxième étage, une grande chambre. Le tout sur un terrain clos de murs de 227 m².

",True,277,"{'spider': 'immonot', 'added_from': 'SCRAPY', 'ref': 'https://www.immonot.com/immobilier/tout/immobilier-notaire-p-3.html', 'departement': None, 'offer_type': None, 'page_index': 3, 'date': datetime.datetime(2022, 5, 26, 18, 38, 15, 355074)}","{'assets': ['DPE D 194', 'GES D 34', 'Surface habitable 85 m 2 Surface terrain 277 m 2 Pièces 4 Chambres 3 Taxe foncière 784 Meuble non Référence 27082-942525', 'Surface habitable 85 m 2', 'Surface terrain 277 m 2', 'Pièces 4', 'Chambres 3', 'Taxe foncière 784', 'Meuble non']}","//cdn-immonot.notariat.services/vignette-375/jpg/21569323_7_print/maison-a-vendre-louviers-27400-eure-189500-euros-27082942525-004.jpg,//cdn-immonot.notariat.services/vignette-375/jpg/21569323_5_print/maison-a-vendre-louviers-27400-eure-189500-euros-27082942525-007.jpg,//cdn-immonot.notariat.services/vignette-375/jpg/21569323_6_print/maison-a-vendre-louviers-27400-eure-189500-euros-27082942525-003.jpg,//cdn-immonot.notariat.services/vignette-375/jpg/21569323_3_print/maison-a-vendre-louviers-27400-eure-189500-euros-27082942525-002.jpg,//cdn-immonot.notariat.services/vignette-375/jpg/21569323_2_print/maison-a-vendre-louviers-27400-eure-189500-euros-27082942525-005.jpg,//cdn-immonot.notariat.services/vignette-375/jpg/21569323_1_print/maison-a-vendre-louviers-27400-eure-189500-euros-27082942525-001.jpg,//cdn-immonot.notariat.services/vignette-375/jpg/21569323_4_print/maison-a-vendre-louviers-27400-eure-189500-euros-27082942525-006.jpg",27400,189500,,https://www.immonot.com/annonce-immobiliere/27082_21569323/achat-maison-a-vendre-louviers-eure.html,4,27082_21569323,"Maison à vendre à Louviers dans l'Eure (27400), ref:27082-942525",https://www.immonot.com/annonce-immobiliere/27082_21569323/achat-maison-a-vendre-louviers-eure.html,www.immonot.com
,True,Immonot,,,Saint-Aignan,"SAINT-AIGNAN, proche centre ville, Terrain à bâtir d'une superficie de 1946 m². façade 32 mètres. Réseaux eau, électricité, téléphone, tout à l'égout en bordure. 38 000 € Honoraires 3 000 €  (7,5 %) TTC inclus à la charge de l'acquéreur.(Prix 35 000 € hors honoraires); référence : 41033-258949 Coordonnées négociateur : 0755655704 / 0254711616

",True,1946,"{'spider': 'immonot', 'added_from': 'SCRAPY', 'ref': 'https://www.immonot.com/immobilier/tout/immobilier-notaire-p-4.html', 'departement': None, 'offer_type': None, 'page_index': 4, 'date': datetime.datetime(2022, 5, 26, 18, 38, 16, 431751)}","{'assets': ['Surface terrain 1 946 m 2 Référence 41033-258949', 'Surface terrain 1 946 m 2']}",//cdn-immonot.notariat.services/vignette-375/jpg/9791659_1_print/terrain-a-batir-a-vendre-saint-aignan-41110-loir-et-cher-38000-euros-41033258949-001.jpg,41110,38000,,https://www.immonot.com/annonce-immobiliere/41033_9791659/achat-terrain-a-batir-a-vendre-saint-aignan-loir-et-cher.html,,41033_9791659,"Terrain à Batir à vendre à Saint-Aignan dans le Loir-et-Cher (41110), ref:41033-258949",https://www.immonot.com/annonce-immobiliere/41033_9791659/achat-terrain-a-batir-a-vendre-saint-aignan-loir-et-cher.html,www.immonot.com
,True,Immonot,,,Rouvres-en-Plaine,"ROUVRES EN PLAINE, Terrain â bâtir  - Dans lotissement calme à 20 mn de DJON centre
Dans village où se trouve toutes les commodités ( médecins, kinésithérapeutes, infirmiers boulangerie,traiteur...)
Terrain à batir viabilisé  en eau, électricité, téléphone, gaz et fibre d'une surface de 866 m2
Frais d'acquisition notaire en frais réduits. - Prix Hon. Négo Inclus : 118.410 €  - Réf : 078/1012

",True,818,"{'spider': 'immonot', 'added_from': 'SCRAPY', 'ref': 'https://www.immonot.com/immobilier/tout/immobilier-notaire-p-4.html', 'departement': None, 'offer_type': None, 'page_index': 4, 'date': datetime.datetime(2022, 5, 26, 18, 38, 16, 431751)}","{'assets': ['Surface terrain 818 m 2 Référence 078/1012', 'Surface terrain 818 m 2']}",//cdn-immonot.notariat.services/vignette-375/JPG/210781012-1/terrain-a-batir-a-vendre-rouvres-en-plaine-21110-cote-d-or-118410-euros-0781012-001.JPG,21110,118410,,https://www.immonot.com/annonce-immobiliere/4000000210781012/achat-terrain-a-batir-a-vendre-rouvres-en-plaine-cote-d-or.html,,4000000210781012,"Terrain à Batir à vendre à Rouvres-en-Plaine en Côte-d'Or (21110), ref:078/1012",https://www.immonot.com/annonce-immobiliere/4000000210781012/achat-terrain-a-batir-a-vendre-rouvres-en-plaine-cote-d-or.html,www.immonot.com
,True,Immonot,170,,Poullaouen,"Poullaouën. Immeuble locatif (travaux à prévoir) comprenant:Rez-de-chaussée: 2 pièces - chaufferie - WC. 1er Etage: 1 grande pièce - WC2ème étage: 2 pièces - WC - salle de bains. Attenant maisonnette habitable à usage locatif (valeur locative: 450euros), comprenant:Rez-de-chaussée: cuisine / salle - salle de bains - WC.  1er Etage: 2 chambres. Cour L'ensemble sur 784m².

",True,241,"{'spider': 'immonot', 'added_from': 'SCRAPY', 'ref': 'https://www.immonot.com/immobilier/tout/immobilier-notaire-p-4.html', 'departement': None, 'offer_type': None, 'page_index': 4, 'date': datetime.datetime(2022, 5, 26, 18, 38, 16, 431751)}","{'assets': ['Surface habitable 170 m 2 Surface terrain 241 m 2 Pièces 7 Taxe foncière 1000.00 Meuble non Année de construction 1900 Référence 29066-276516', 'Surface habitable 170 m 2', 'Surface terrain 241 m 2', 'Pièces 7', 'Taxe foncière 1000.00', 'Meuble non', 'Année de construction 1900']}","//cdn-immonot.notariat.services/vignette-375/jpg/15220143_13_print/maison-a-vendre-poullaouen-29246-finistere-88825-euros-29066276516-002.jpg,//cdn-immonot.notariat.services/vignette-375/jpg/15220143_5_print/maison-a-vendre-poullaouen-29246-finistere-88825-euros-29066276516-001.jpg",29246,88825,,https://www.immonot.com/annonce-immobiliere/29066_15220143/achat-maison-a-vendre-poullaouen-finistere.html,7,29066_15220143,"Maison individuelle à vendre à Poullaouen dans le Finistère (29246), ref:29066-276516",https://www.immonot.com/annonce-immobiliere/29066_15220143/achat-maison-a-vendre-poullaouen-finistere.html,www.immonot.com
,True,Immonot,43,1,Saint-Lô,"Centre-ville de Saint-Lô avec vue dégagée, appartement de 43 m² situé au 3ème et dernier étage sans ascenseur, comprenant : - entrée, cuisine ouverte sur séjour-salon, chambre, salle d'eau, wc, grenie ...



https://www.36h-immo.com/annonce/17614/vente-interactive-enchere-appartement-lo-manche.html",True,,"{'spider': 'immonot', 'added_from': 'SCRAPY', 'ref': 'https://www.immonot.com/immobilier/tout/immobilier-notaire-p-4.html', 'departement': None, 'offer_type': None, 'page_index': 4, 'date': datetime.datetime(2022, 5, 26, 18, 38, 16, 431751)}","{'assets': ['DPE G 474', 'GES C 15', 'Surface habitable 43 m 2 Pièces 2 Chambres 1 Chauffage Electrique Référence 037', 'Surface habitable 43 m 2', 'Pièces 2', 'Chambres 1', 'Chauffage Electrique']}","https://cdn-36h.notariat.services/vignette-375/jpg/0000012547_17614_undefined_1651587008959/17614_3.jpg,https://cdn-36h.notariat.services/vignette-375/jpg/0000012547_17614_undefined_1651586995778/17614_2.jpg,https://cdn-36h.notariat.services/vignette-375/jpg/0000012547_17614_undefined_1651587000060/17614_1.jpg",50000,30000,,https://www.immonot.com/annonce-immobiliere/36h-17614/achat-appartement-a-vendre-aux-encheres-saint-lo-manche.html,2,36h-17614,"Appartement à vendre à Saint-Lô dans la Manche (50000), ref:037",https://www.immonot.com/annonce-immobiliere/36h-17614/achat-appartement-a-vendre-aux-encheres-saint-lo-manche.html,www.immonot.com
,True,Immonot,148,4,Callac,"A VENDRE MAISON EN VIAGER sur une tête (femme de 82 ans) Maison de PLAIN-PIED MITOYENNE AVEC JARDIN ET GRAND GARAGE.REZ DE CHAUSSEE : Entrée, cuisine aménagée, salle à manger avec cheminée, 1 chambre, salle d'eau, wc, chaufferie, véranda à l'arrière.ETAGE : Couloir, 3 grandes chambres, placards, grenier isolé au-dessus. Jardin à l'arrière, grand garage non attenant. Terrain 502 m² . BOUQUET : 40 000 € + RENTE VIAGERE MENSUELLE : 510 €

",True,502,"{'spider': 'immonot', 'added_from': 'SCRAPY', 'ref': 'https://www.immonot.com/immobilier/tout/immobilier-notaire-p-4.html', 'departement': None, 'offer_type': None, 'page_index': 4, 'date': datetime.datetime(2022, 5, 26, 18, 38, 16, 431751)}","{'assets': ['DPE E 144', 'GES E 43', 'Surface habitable 148 m 2 Surface terrain 502 m 2 Pièces 6 Chambres 4 Meuble non Année de construction 1900 Garage Oui Référence 29066-353282', 'Surface habitable 148 m 2', 'Surface terrain 502 m 2', 'Pièces 6', 'Chambres 4', 'Meuble non', 'Année de construction 1900', 'Garage Oui']}","//cdn-immonot.notariat.services/vignette-375/jpg/16950600_13_print/viager-maison-callac-22160-cotes-d-armor-40000-euros-29066353282-013.jpg,//cdn-immonot.notariat.services/vignette-375/jpg/16950600_6_print/viager-maison-callac-22160-cotes-d-armor-40000-euros-29066353282-005.jpg,//cdn-immonot.notariat.services/vignette-375/jpg/16950600_2_print/viager-maison-callac-22160-cotes-d-armor-40000-euros-29066353282-002.jpg,//cdn-immonot.notariat.services/vignette-375/jpg/16950600_3_print/viager-maison-callac-22160-cotes-d-armor-40000-euros-29066353282-004.jpg,//cdn-immonot.notariat.services/vignette-375/jpg/16950600_10_print/viager-maison-callac-22160-cotes-d-armor-40000-euros-29066353282-007.jpg,//cdn-immonot.notariat.services/vignette-375/jpg/16950600_7_print/viager-maison-callac-22160-cotes-d-armor-40000-euros-29066353282-006.jpg,//cdn-immonot.notariat.services/vignette-375/jpg/16950600_1_print/viager-maison-callac-22160-cotes-d-armor-40000-euros-29066353282-003.jpg,//cdn-immonot.notariat.services/vignette-375/jpg/16950600_9_print/viager-maison-callac-22160-cotes-d-armor-40000-euros-29066353282-009.jpg,//cdn-immonot.notariat.services/vignette-375/jpg/16950600_11_print/viager-maison-callac-22160-cotes-d-armor-40000-euros-29066353282-010.jpg,//cdn-immonot.notariat.services/vignette-375/jpg/16950600_12_print/viager-maison-callac-22160-cotes-d-armor-40000-euros-29066353282-001.jpg,//cdn-immonot.notariat.services/vignette-375/jpg/16950600_8_print/viager-maison-callac-22160-cotes-d-armor-40000-euros-29066353282-008.jpg,//cdn-immonot.notariat.services/vignette-375/jpg/16950600_5_print/viager-maison-callac-22160-cotes-d-armor-40000-euros-29066353282-011.jpg,//cdn-immonot.notariat.services/vignette-375/jpg/16950600_4_print/viager-maison-callac-22160-cotes-d-armor-40000-euros-29066353282-012.jpg",22160,40000,,https://www.immonot.com/annonce-immobiliere/29066_16950600/viager-maison-callac-cotes-d-armor.html,6,29066_16950600,"Maison de ville à vendre en viager à Callac dans les Côtes-d'Armor (22160), ref:29066-353282",https://www.immonot.com/annonce-immobiliere/29066_16950600/viager-maison-callac-cotes-d-armor.html,www.immonot.com
,True,Immonot,84,,Bellefontaine,"A VENDRE FERME BELLEFONTAINE VOSGES 88370
Ferme de 1865 à rénover comprenant :
- sous-sol : cave
- rez-de-chaussée : cuisine, deux pièces, granges, écuries,
- étage : deux pièces, greniers
Greniers au-dessus

",True,1017,"{'spider': 'immonot', 'added_from': 'SCRAPY', 'ref': 'https://www.immonot.com/immobilier/tout/immobilier-notaire-p-4.html', 'departement': None, 'offer_type': None, 'page_index': 4, 'date': datetime.datetime(2022, 5, 26, 18, 38, 16, 431751)}","{'assets': ['DPE G 679', 'GES C 20', ""Surface habitable 84 m 2 Surface terrain 1 017 m 2 Pièces 5 Etat général A rénover Meuble Non Nombre d'étage(s) 2 Place(s) parking 1 Garage Oui Garage(s) 1 Référence 1006707"", 'Surface habitable 84 m 2', 'Surface terrain 1 017 m 2', 'Pièces 5', 'Etat général A rénover', 'Meuble Non', ""Nombre d'étage(s) 2"", 'Place(s) parking 1', 'Garage Oui', 'Garage(s) 1']}","//cdn-immonot.notariat.services/vignette-375/jpg/w16499368215344339_1649938048750/maison-a-vendre-bellefontaine-88370-vosges-69000-euros-1006707-006.jpg,//cdn-immonot.notariat.services/vignette-375/jpg/w16499368215344339_1652715822662/maison-a-vendre-bellefontaine-88370-vosges-69000-euros-1006707-003.jpg,//cdn-immonot.notariat.services/vignette-375/jpg/w16499368215344339_1651085551601/maison-a-vendre-bellefontaine-88370-vosges-69000-euros-1006707-001.jpg,//cdn-immonot.notariat.services/vignette-375/jpg/w16499368215344339_1649938050771/maison-a-vendre-bellefontaine-88370-vosges-69000-euros-1006707-007.jpg,//cdn-immonot.notariat.services/vignette-375/jpg/w16499368215344339_1649938051359/maison-a-vendre-bellefontaine-88370-vosges-69000-euros-1006707-008.jpg,//cdn-immonot.notariat.services/vignette-375/jpg/w16499368215344339_1649938050424/maison-a-vendre-bellefontaine-88370-vosges-69000-euros-1006707-005.jpg,//cdn-immonot.notariat.services/vignette-375/jpg/w16499368215344339_1649938051708/maison-a-vendre-bellefontaine-88370-vosges-69000-euros-1006707-009.jpg,//cdn-immonot.notariat.services/vignette-375/jpg/w16499368215344339_1649938049672/maison-a-vendre-bellefontaine-88370-vosges-69000-euros-1006707-004.jpg,//cdn-immonot.notariat.services/vignette-375/jpg/w16499368215344339_1649938049225/maison-a-vendre-bellefontaine-88370-vosges-69000-euros-1006707-002.jpg",88370,69000,,https://www.immonot.com/annonce-immobiliere/0000014815__w16499368215344339/achat-maison-a-vendre-bellefontaine-vosges.html,5,w16499368215344339,"Fermette à vendre à Bellefontaine dans les Vosges (88370), ref:1006707",https://www.immonot.com/annonce-immobiliere/0000014815__w16499368215344339/achat-maison-a-vendre-bellefontaine-vosges.html,www.immonot.com
